,Name,Rating_attaction,Username,Title_Review,Rating_Review,Review,Date,State,Type_traveler
4321,Estação das Docas,45,Vanvanessinha,LINDO!!!!!!,50,"Ótimo para comer... Não tão bom para comprar artesanatos e biojóias... O Ver-o-peso que é bem pertinho apresenta preços melhores.Mas tem a delícia de sorvete de frutas da amazônia, cerveja de frutas amazônicas, restaurantes muito bons.Tudo climatizado, o que dá uma aliviada no calor amazônico.E a bgela vista da Baía do Guajará!", julho de 2015,"Rio de Janeiro, RJ",Friends
4322,Estação das Docas,45,Cassius S,Sentindo a brisa do Rio Amazonas,50,Ótimo local para passar um final de tarde e se deliciar com comidas típicas da região e ainda contemplar uma vista maravilhosa do Rio Amazonas., dezembro de 2015,"Belém, PA",Friends
4323,Estação das Docas,45,kely n,Vista Lindaaaa,50,"Bem próximo ao ver o peso , consegue ser uma ótima opção de entretenimento para qualquer dia da semana, principalmente para acompanhar o lindo por do sol , acompanhado dos sabores do sorvetes da Cairu", junho de 2015,"Rio de Janeiro, RJ",Friends
4324,Estação das Docas,45,Orleno M,Gastronomia e lazer,50,"A estação das Docas ė um dos xodós de quem visita Belem, as margens da Baía do Guajarå ė possível se contemplar uma excelente vista para a Baía e vislumbrar um pôr do sol magnífico. Opções para beber e comer nao faltam os mais clássicos são a sorveteira Cairo,  Amazon Beer, Marujos e Caponne. Da estação também partem passeios de barco  onde ė possível uma experiência de turismo e navegação pelas águas da Amazônia.", outubro de 2015,,Friends
4325,Estação das Docas,45,Kelly M,Melhor pôr-do-sol!!,40,"Ótimo investimento de lazer para a região. A área concentra bares, lojas e uma vista privilegiada. Final de tarde extremamente agradável, com a brisa do rio, pôr-do-sol e um sorvete da Cairu. Vale várias visitas!!", janeiro de 2016,"Curitiba, PR",Friends
4326,Estação das Docas,45,Ester F,Um dos melhores pontos turísticos de Belém ,50,"A Estação das docas é um dos pontos turísticos mais bonitos de Belém.  Ambiente agradável, repleto de excelentes restaurantes, uma cerveja artesanal deliciosa, música boa e uma vista para a Baía de Guajará incrível!", agosto de 2015,"Rio de Janeiro, RJ",Friends
4327,Estação das Docas,45,rogouvea15,Lugar lindo!,50,"Excelentes restaurantes! o tradicional ""Lá em Casa"" com buffet de comida paraense, chopperia Amazon Bier...", janeiro de 2016,"Belém, PA",Friends
4328,Estação das Docas,45,Ana Cristina M,Vitrine de Belém,40,"Local de passeio, entretenimento, encontar amigos, compras e ótimos restaurantes. Você pode passar várias horas conhecendo um pouco da cultura do Pará e se deliciando com lanches, comidas típicas e de culinária nacional e internacional. Sentir a brisa do Rio, apreciar o por do sol, assistir apresentação de danças típicas ou curtir algum evento no teatro. E além de tudo fugir um pouco do calor da cidade...rsrsrs....", dezembro de 2015,,Friends
4329,Estação das Docas,45,Lucianoramo,Conexao com a natureza esse eo lugar certo pra visitar,40,"Ora quem gosta de uma bela vista a estação das docas e o lugar certo , lá você tem um bela vista do por do sol ficando de frente pra rio , a baía do Guajará , tem lanchonete museu tem de tudo nas estação das docas", dezembro de 2015,,Friends
4330,Estação das Docas,45,Neilton S,Lugar obrigatório para quem visita Belém,50,Ponto de encontro para amigos ou apenas passeio com familia com varias opções de restaurantes e com uma linda vista., dezembro de 2015,"Santarém, PA",Friends
4331,Estação das Docas,45,Kirlany M,Passeio,50,"Local bem arrumado, com ótimos restaurantes e ainda mostra um pouquinho da história da cidade. Confortável", dezembro de 2015,"Rio de Janeiro, RJ",Friends
4332,Estação das Docas,45,Thiago C,"Um maravilhoso local para ser visitado! Possui um bela vista, área climatizado, com famosos restaurantes e sorveteria.",50,"Avalio como uma ótima opção de passeio cultural, com a família e amigos. Principal ponto turístico e indispensável uma visita para quem quer conhecer Belém do Pará. Possui fácil acesso com transportes públicos e é bem próximo ao Mercado Ver-o-Peso, mercado com amplo cardápio e objetos culturais da cidade.", dezembro de 2015,,Friends
4333,Estação das Docas,45,Lourival N,Maravilhoso para relaxar,50,"Este local é maravilho, embora consegui frequentar somente a noite, mas é um  lugar muito bom para relaxar, jantar, beber, visitar as lojinhas que existem no loca vendendo artigos regionais e muito lindos.Agora o chop artesanal e o rodozio que acontece de segunda a quarta das 17:00 as 21:00 nao tem preço é maravilhoso, vale a pena conhecer.", março de 2015,,Friends
4334,Estação das Docas,45,IedaGuedes,Passeio ,50,"Lugar maravilhoso, várias opções de restaurantes, bares e uma cervejaria fantástica. Vista para a baía e estação de saída de passeios de barcos. Excelente recepção e vendas de souvenir. Pratos típicos deliciosos nos restaurantes. Tem tudo.", janeiro de 2016,,Friends
4335,Estação das Docas,45,Celisse B,Tem que conhecer,50,"Quem for a Belém tem que conhecer a estação das docas, um lugar maravilhoso e seguro as margens da Baía do Guajará e tem comida para todos os gostos e valores, Otimo para ver o por do sol da cidade ou simplismente para sentir a brisa do rio", dezembro de 2015,"Belém, PA",Friends
4336,Estação das Docas,45,Oigres B,Comida boa e vista bonita,40,"Lugar imperdível para qualquer pessoa na que vá visitar Belém! Lugar com ótima estrutura, com vários restaurantes e lojas de presentes. Há restaurantes que servem comidas locais, mas há outros que servem outros tipos de comida, agradando a todos os paladares. Embora um pouco caros, os restaurantes oferecem boa comida e bom atendimento. Além disso, a vista do Rio guamá é linda tanto de dia quanto à noite, valendo a pena passar um tempo andando do lado de fora ao lados guindastes.", janeiro de 2016,"São Paulo, SP",Friends
4337,Estação das Docas,45,Jair N,Muito bom o passeio,50,"Recomendo o local para um ótimo passeio, em um fim de tarde. Possui vários restaurantes com comidas típicas.", maio de 2015,"Belém, PA",Friends
4338,Estação das Docas,45,osvaldo s,belissimo,50,"um otimo lugar para quem gosta de mar, sentir a brisa e o vento, todas as vezes que estou em Belém vou a estaçao das docas.", julho de 2015,"Imperatriz, MA",Friends
4339,Estação das Docas,45,Mifaelle,Lembra muito Puerto Madero,50,"Excelente local para passear no final do dia, ver o por do sol e depois escolher um dos restaurantes das Docas para jantar.Lembra muito Puerto Madero em Buenos Aires.", dezembro de 2015,"São Paulo, SP",Friends
4340,Estação das Docas,45,SRBrito,Opção com o melhor sorvete paraense e uma boa cerveja também paraense,50,"Imperdível é a Cairu, com os melhores sorvetes paraenses e a Amazon Beer com a cervejaria artesanal.", fevereiro de 2015,"Belém, PA",Friends
4341,Estação das Docas,45,Nadya Pantoja,Espaço Belissimo,50,"Vale a pena conhecer...Local belo é maravilhoso..... Conheço mais de 30 países e nunca vi um local mais bonito que este...fica às margens da Baía do Guajará, que por volta das 17.30 horas você assiste um incrível  Por do Sol.Apresenta várias lojas, artesanatos,Lanchonetes, restaurantes típicos e não típicos, bela cervejaria artesanal, música ao vivo, teatro, shows variados enfim.... Pra mim tornou-se um momento fantástico que por isso recomendo hoje é sempre.", janeiro de 2016,"Belém, PA",Friends
4342,Estação das Docas,45,MGD2502,Excelente,50,"A estação das docas, além de ser linda, tem vários restaurantes excelentes. Indico ver o por do sol em uns dos restaurantes.", dezembro de 2015,"Belo Horizonte, MG",Friends
4343,Estação das Docas,45,DAYSE M,Pôr do sol mais lindo de Belém,50,"Local muito bom tanto para ir com amigos curtir um happy hour, ou um almoço com a família. Tem a vista do pôr do sol mais bonito de Belém.", novembro de 2015,Pará,Friends
4344,Estação das Docas,45,EDNA Hoher H,Ótimo para um Happy Hour,40,"Antigo cais reformado, conta com diversos restaurantes com área externa e vista para a baía do Guajará, bem de frente para o pôr-do-sol.", fevereiro de 2015,"Belém, PA",Friends
4345,Estação das Docas,45,Tatiane78,Fim de tarde ,40,"Adoro a estação das Docas, retorno sempre que possível. um lugar encantador para os turistas. Recomendo sempre!", dezembro de 2015,"Macapá, AP",Friends
4346,Estação das Docas,45,Maxwell Vasconcelos Silva,Top,50,"Lugar maravilhoso bom para ver e admirar a natureza, tudo de bom vale muito a pena conferir Tenho certeza que vai gostar muito de ter conhecido", fevereiro de 2015,"Belo Horizonte, MG",Friends
4347,Estação das Docas,45,Carolina S,Fresco ! Ótimo ponto turístico!,50,"Ótimo lugar para passear, tomar um coco caminhando em frente ao rio. Ainda para quem quiser tem um passeio de barco, muito interessante para conhecer o local e a cultura, mas um pouco caro, 50 reais por pessoa, não tem  meia entrada para estudante. A noite o local oferece vários bares com cervejas regionais diversas, muito boas, por um preço acessível. Música ao vivo em certos horários.", outubro de 2015,Ananindeua,Friends
4348,Estação das Docas,45,augustoguilhermem,Excelente,40,Lugar de atrações turísticas excelente para visitar quando você está em Belém. Lá você come bem em restaurantes muito bons. Excelente para casais e desfrutar de um belo por do sol., dezembro de 2015,"Belém, PA",Friends
4349,Estação das Docas,45,Ricardo Santos,MELHOIR PONTO TURÍSTICO DE BELÉM,50,A Estação das Docas é um complexo de bar e restaurantes e lojas à beira da Baia do Guajará. Você não pode deixar de visitar a Estação. Tomar uma cerveja produzida lá mesmo e tomar um sorvete regional.Há duas opções de acomodação: na parte interna refrigerada e na parte externa pegando a brisa da Baia., novembro de 2015,,Friends
4350,Estação das Docas,45,rosirusso1,PONTO TURISTICO,50,"Lugar lindo para ir no final da tarde fica a beira rio perto da feira do ver o peso, o por do sol e lindo tem varios locais para se comer e amplo estacionamento.", novembro de 2015,"Belém, PA",Friends
4351,Estação das Docas,45,FredsonSA,Atraente...,50,Achei o máximo!!!Várias opções de comidas e bebidas em diversos restaurantes e quiosques e ainda música ao vivo., janeiro de 2015,"Santarém, PA",Friends
4352,Estação das Docas,45,Cleo_Soares,"Gastronomia, compras, cultura e boa música no mesmo lugar!",50,"Os melhores restaurantes, a premiadíssima cerveja regional Amazoon Beer, opções na área interna da galeria com ar condicionado e ao ar  livre, de frente pro rio! Na hora de brindar o visitante com a boa música, a Estação tem os incríveis palcos deslizantes que não existem em nenhum outro  lugar do mundo!!!", dezembro de 2015,"Belém, PA",Friends
4353,Estação das Docas,45,DarianeHadad,História e gastronomia num mesmo lugar. ,50,"A linda e revitalizada Estação das Docas hoje abriga diversos bares e restaurantes, a estação hifroviária, além de um pequeno memorial com peças antigas de navegação e de utensílios indígenas e de colonizadores. Nos bares e restaurantes, a comida típica atrai o turista e o nativo. O lugar é agradável, climatizado com ar condicionado, o que é fundamental no calor de Belém. Onde eram os trilhos para transporte de carga, hoje são montados palcos para apresentação de músicos e bandas. Esses palcos se movem por toda a extensão do local, com boa música e som agradável (como é alto, o som chega em volume bastante razoável, não incomoda nem atrapalha o papo).São vários restaurantes, bares e lojas de artesanato. Lá fica o Amazon Beer (bar e cervejaria  artesanal, cuja cerveja é feita com frutos amazônicos) e quiosques da Cairu, a mais famosa sorveteria de Belém. Na parte externa, há barcos ancorados e é de lá que partem as embarcações que transportam pessoas para as cidades ribeirinhas.Também a parte de fora está toda restaurada e iluminada. Enfim, é lindo o lugar e vale cada segundo passado ali.", dezembro de 2015,"Passos, MG",Friends
4354,Estação das Docas,45,KarianeAlcantara25,ótimo para um jantar em familia!,50,adorooo a estação das docas pois fica frente a baía do guajará e tem um vento maravilhosooo a comida é ótima!, setembro de 2015,"Belém, PA",Friends
4355,Estação das Docas,45,Manoel Silva,Excelente por do sol ,50,"É o melhor ponto de visita de Belém, com uma variedade de restaurantes para família ou grupos de pessoas,  se você quiser impressionar alguém é bom ir no final da tarde para ver o por do sol e aproveitar a brisa suave.", dezembro de 2015,"Manaus, AM",Friends
4356,Estação das Docas,45,RubensRosner,Tudo de bom,50,"Bons restaurantes,  bares, sorvetes,  cafeteria e boa música em um ambiente super agradável! Recomendo Amazon Beer e depois um sorvete de tapioca na Cairu.", dezembro de 2015,"Aracaju, SE",Friends
4357,Estação das Docas,45,Nayara C,Agradável,40,"Local agradável para se passear com amigos e família, tem restaurantes variados, contudo os preços não são os mais acessíveis não (se for um jantar).", novembro de 2015,"Jericoacoara, CE",Friends
4358,Estação das Docas,45,Leandro,Belo visual,40,"A Estação das Docas é um local com diversas opções de alimentação, possui artesanato, oferece passeios a barco para fazer no rio e tem um visual maravilhoso.", dezembro de 2015,"Rio de Janeiro, RJ",Friends
4359,Estação das Docas,45,Dariene R,Para passar uma tarde muito agradável,50,"No calor das tardes de Belém, nada melhor do que se sentar na estação e deixar o vento bater, enquanto observa o vai e vem dos barcos. Recomendo!", dezembro de 2015,,Friends
4360,Estação das Docas,45,Maryalba O,Adoooooro!,50,"Um dos lugares que atende todos os públicos: crianças, jovens, adultos e idosos ... localizado às margens da baia de Guajará, tem opções de lazer durante dia e noite. Lugar elegante e muiiiiiito aconchegante! Tem de tudo: cafés, restaurantes, livrarias, artesanato, teatro, espaço para feiras e exposições, caixas eletrônicos, e até um embarcadouro, de onde é possível fazer passeios de barco. Com certeza lugar obrigatório para visitar em Balém.", novembro de 2015,"Belém, PA",Friends
